search_id,split,a,b,y,time_diff,distance_diff,intersection_weighted_diff,merge_weighted_diff,narrow_weighted_diff,turn_weighted_diff,consecutive_weighted_diff,child_100m_weighted_diff
1672,train,1,2,0,-308.6806498092556,-125.56835093578411,-0.14285714285714285,6.399409588388707,192.38036906902684,0.7142857142857142,0.2857142857142857,-28.903443651708642
1673,train,0,1,0,-250.78496762826967,-771.6210466085058,0.0,0.0,0.0,-0.0,2.0,108.33503482821257
1673,train,2,1,0,121.04992267599255,685.1609535885827,0.0,0.0,0.0,0.0,0.6666666666666666,101.97629870098496
1674,train,0,2,0,125.15436585206396,360.11310434177403,0.0,0.0,-0.0,0.16666666666666666,0.0,121.4243385291831
1674,train,2,1,1,25.39497810515587,-775.905098808455,-0.0,-0.0,0.0,0.16666666666666666,0.3333333333333333,-143.6980056173569
1675,validation,0,2,0,-43.32136224179078,-1334.9683647058782,0.47619047619047616,75.43337499017555,-105.14557931888085,0.0,-0.47619047619047616,-3.6100387440946435
1675,validation,2,1,1,68.81220947840222,666.7363117065079,0.0,-56.08913598474694,-67.70887598482324,-0.09523809523809523,-0.2857142857142857,-46.921671825213316
1676,train,0,1,1,-52.615509837183936,-1671.025981145016,-1.0,-0.0,0.0,0.0,0.0,-0.0
1676,train,2,0,0,566.6676007400313,1904.121180239792,-0.3333333333333333,-0.0,-0.0,-0.0,-1.3333333333333333,0.0
1677,train,0,2,0,73.79601499784076,2783.318476473728,0.0,160.42708768728582,149.468168608951,0.0,0.7142857142857142,31.70947637969517
1677,train,1,2,0,184.54560265975965,841.2441461441749,0.2857142857142857,103.714924983027,44.69471477224424,0.38095238095238093,0.5714285714285714,-9.164419185716778
1678,train,0,2,0,47.474564549793854,-79.25298497536187,0.0,-0.0,-0.0,0.0,-0.0,0.0
1678,train,2,1,1,125.73156344749725,-673.8143988227166,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1679,test,2,0,1,62.17405350365709,139.94137878114452,0.0,-0.0,-966.2969276815221,0.0,-0.0,-0.0
1679,test,1,2,0,48.7448371513284,89.8906492655924,0.0,-0.0,2216.794743922073,-0.0,0.0,0.0
1680,train,2,0,1,-374.036847547708,956.966270882212,0.0,-48.471813789651904,-8.664189670832016,0.0,0.2,-0.0
1680,train,2,1,1,-420.6297223399988,634.0443943910404,0.0,14.90460792342416,-110.85002491505016,0.0,0.2,0.0
1681,train,0,1,0,378.9329335039677,1092.5988014113645,0.2,105.84449177709747,81.06297042155741,0.0,0.0,0.0
1681,train,2,1,0,33.36367959289754,884.6247530911423,0.0,5.9951750902372165,89.18136892956855,0.0,0.0,105.77064736664698
1682,train,1,0,1,-121.56558516783718,-96.90398085575998,0.0,76.38261802932394,228.49268549076712,0.16666666666666666,0.0,-0.0
1682,train,1,2,1,38.29888548489873,-710.0672720533253,0.0,-36.45653522962061,79.59054930483148,0.0,-0.0,0.0
1683,test,1,0,1,-253.85277476944043,-1172.0821777975807,-0.0,207.22752911604172,92.82633314969313,-0.13333333333333333,-1.8666666666666667,109.878724128311
1683,test,2,1,0,38.23712199319198,1726.297809110767,0.0,108.0297328734856,-28.07374669443499,0.0,0.5333333333333333,-1.3848069740447309
1684,train,1,0,0,165.31687296630207,699.2697568458534,-0.26666666666666666,983.2016414251367,-32.35083064392006,0.0,1.8,246.12443208155688
1684,train,2,0,0,358.74888345183854,12.909251395042702,-0.26666666666666666,142.9618085195915,-120.57521673817595,-0.0,1.4000000000000001,145.75986864775325
1685,train,1,0,1,-569.9658501863414,-1031.865461348516,-0.0,0.0,0.0,0.3333333333333333,-2.0,0.0
1685,train,1,2,1,-404.12395485652905,-2357.174689111336,0.0,0.0,-0.0,-0.6666666666666666,-4.0,0.0
1686,train,2,0,1,-82.8885302657095,-1687.0733051657771,0.0,-0.0,0.0,-1.0,-0.0,-0.0
1686,train,2,1,1,-164.1735147199729,-1040.9632492086366,0.0,-0.0,0.0,-3.0,0.0,0.0
1687,validation,0,2,0,311.84518487698386,571.6113157215382,-0.0,-0.0,0.0,0.0,-0.0,0.0
1687,validation,2,1,1,-455.0547113871449,-1150.2228977999189,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1688,train,2,0,1,-271.9063815387168,-872.5704201713256,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1688,train,2,1,1,-359.65144012773965,-702.1549043900559,0.0,-0.0,0.0,-0.0,0.0,-0.0
1689,train,1,0,0,157.3633847728214,753.6494675007589,0.0,75.80823152080463,-12.563109579337151,0.0,-1.2000000000000002,56.92896213908421
1689,train,0,2,1,-347.6354199448648,-1807.0480584398856,0.0,-77.45351204867615,45.69619522812297,-0.3333333333333333,0.6000000000000001,-121.03495778233042
1690,train,0,1,1,-483.34839965321765,349.67876043901424,-0.0,0.0,-67.91355647227725,-0.8,0.1,37.36670705836408
1690,train,0,2,1,-232.72126134675858,45.6189007911662,0.0,0.0,-54.330986454759504,0.0,-0.2,31.988832300304313
1691,train,1,0,1,-34.54873553895857,-651.493202726308,-0.0,-833.8681828413324,-0.0,0.0,0.0,0.0
1691,train,2,1,0,-17.386638883188482,44.07896169355308,0.0,100.6826198932913,0.0,0.0,0.0,-0.0
1692,train,0,1,1,41.46835190047631,-179.24078890733472,-0.4,160.17604254469734,-48.113790472480616,-0.06666666666666667,0.26666666666666666,-0.0
1692,train,2,0,0,77.60425585139143,-482.32301149444856,0.0,-298.8844339039701,76.09775616244909,0.13333333333333333,0.8,0.0
1693,train,0,1,0,549.3658195525069,745.0103698876146,-0.0,-0.0,0.0,-0.0,0.0,0.0
1693,train,1,2,1,-277.62741869978356,-1813.982717118456,0.0,0.0,0.0,-0.0,0.0,0.0
1694,validation,0,1,0,438.1092492289205,1261.7518829318824,0.0,153.06167505109426,0.0,0.0,0.0,25.681789096743746
1694,validation,1,2,1,-71.90973762241924,-911.9335400470563,0.0,-315.35164098761726,0.0,-1.0,0.0,11.375617766367059
1695,validation,0,1,1,-197.15614325239642,-614.8907314845719,0.0,0.0,0.0,-0.0,-0.6666666666666666,-172.17219587246873
1695,validation,0,2,1,100.94521439998198,-517.8964986214105,0.0,-0.0,0.0,0.0,0.0,-107.59542999828996
1696,train,1,0,0,351.7794481745441,2253.474268450528,0.6666666666666666,0.0,-0.0,0.0,0.6666666666666666,0.0
1696,train,0,2,1,-226.28858912693693,399.4562775535337,-0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,-0.0
1697,train,0,2,0,-52.326038848456506,340.5035448289609,0.0,-148.46288313298746,-0.0,0.0,0.6666666666666666,24.564855596144014
1697,train,1,2,0,89.6957490213548,-257.41799941970294,0.2,-33.29314855730421,0.0,0.5333333333333333,2.0,-0.039227357297141906
1698,train,0,1,0,122.33700102473028,357.0701732590164,0.19047619047619047,116.50139101419275,-1.126943500600711,-0.14285714285714285,0.5714285714285714,8.596461640695646
1698,train,2,1,0,-165.12772160937607,495.8821788682503,0.0,-454.40130543135865,22.765291712218584,0.42857142857142855,0.2857142857142857,-3.985202144922337
1699,train,0,1,1,72.39895239363648,-465.61080094873296,0.19047619047619047,160.2534425329261,-53.24997744256241,-0.47619047619047616,-0.09523809523809523,-39.63757766060034
1699,train,2,0,0,110.68103166196545,518.278558729136,-0.09523809523809523,-47.50083987156384,27.033689852496227,0.0,0.0,-42.48707307011612
1700,test,0,2,0,-25.012482001795092,-417.91144585708935,0.0,-55.64767462483142,280.9712969417424,0.0,-0.0,-3.7105651875377648
1700,test,2,1,1,80.3064594136955,-799.7097860441363,-0.8999999999999999,-28.65413024890668,-200.58756348497116,-0.0,0.0,-3.3265981678949235
1701,train,0,2,0,329.08291614705706,512.4925785182504,0.3,-76.52578430310396,3.7262360447712584,0.0,-0.0,-0.0
1701,train,2,1,1,-231.3870034768113,-177.1980145304492,-0.3,44.084974593078556,-191.28820159990337,0.0,0.0,0.0
1702,train,0,1,1,-530.5637162202363,-567.710487384019,0.0,0.0,-0.0,0.0,-0.0,-0.0
1702,train,2,0,0,-48.850423617827346,-207.6721491946514,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1703,train,0,1,0,434.8945596452619,-110.18201761077671,-0.5,-0.0,0.0,0.5,0.0,-0.0
1703,train,1,2,1,-645.2567192094654,-1178.234485650134,0.3333333333333333,0.0,-0.0,0.0,-1.3333333333333333,-0.0
1704,train,0,2,0,148.12636451665742,311.3730637308131,0.0,-165.20541976363776,0.0,0.0,-0.0,87.57649248621236
1704,train,2,1,1,-100.31509935555647,-334.04462649211973,0.0,-131.48867598954908,-0.0,-0.2,0.0,-50.641807898653425
1705,train,1,0,0,253.7799979840571,2418.5065583864143,-0.3,327.54389246027165,-0.0,0.1,-0.0,-75.89732639473573
1705,train,0,2,1,-407.77942286105747,-2105.3843420351814,-0.3,-176.5767330573525,0.0,0.0,0.0,144.45579867116075
1706,train,2,0,1,-56.04449442578607,-65.85404138546437,0.0,0.0,-0.0,0.0,0.0,0.0
1706,train,1,2,0,-22.009812063082336,485.325557921984,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
1707,train,0,1,0,640.4515946320652,3266.790574752482,-0.0,584.4257133756714,-0.0,0.0,0.6666666666666666,-0.0
1707,train,1,2,1,-145.78626643282075,-2552.925826753022,0.0,388.29683298590635,-0.0,0.0,-2.0,-0.0
1708,validation,0,1,1,-357.7200433545042,-601.8035418533509,0.0,-218.24420541659347,82.50850797352736,0.0,0.0,0.0
1708,validation,0,2,1,132.1386856787787,-1077.3719070158777,0.0,-465.0116328645377,29.671589055384857,-0.0,-0.0,0.0
1709,train,2,0,1,-220.1809624812422,257.59616833294194,0.0,-48.49232568584307,-0.0,0.0,0.0,-0.0
1709,train,1,2,0,82.69213100693497,-827.8676490868988,-0.0,54.27792057292072,-0.0,-0.0,0.0,0.0
1710,train,2,0,1,-193.0332677969567,-882.6295416754965,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
1710,train,1,2,0,-109.81622653905345,-719.5096536928477,0.0,-0.0,0.0,0.0,0.0,0.0
1711,train,1,0,0,-111.52837061737421,-574.4500808711509,0.0,-0.0,0.0,0.0,0.0,0.0
1711,train,2,0,0,-113.55479727649112,-343.35925563833416,0.0,-0.0,-0.0,0.0,0.0,0.0
1712,test,1,0,0,173.1189775858437,288.323788656955,0.5714285714285714,255.9300810230684,0.19295703982731993,-0.38095238095238093,-0.047619047619047616,-6.353282455300757
1712,test,2,0,0,122.89758363031706,412.5800063370798,0.5714285714285714,-227.34792731103286,136.44369664309266,-0.5714285714285714,0.09523809523809523,55.030314258574585
1713,train,0,1,1,-59.62054421973258,-253.6688847352582,-0.0,0.0,-0.0,0.0,0.0,-50.87678369691731
1713,train,2,0,0,225.0539581756025,-55.632914032410326,0.0,-0.0,0.0,-0.0,-0.0,-62.84054617785994
1714,validation,1,0,1,-111.11292771185242,1315.5586390855624,0.0,-0.0,-0.0,0.0,0.0,0.0
1714,validation,2,1,0,575.1564619048372,-2393.122857229084,0.0,-0.0,-0.0,-0.0,-0.0,0.0
1715,train,0,1,1,97.91524597938962,469.04944874400826,-0.0,-156.66356575486134,-0.0,0.0,-0.0,0.0
1715,train,0,2,1,-599.1386835213362,-117.29881894052687,-0.0,-151.0005846429899,0.0,0.0,-0.0,-0.0
1716,validation,0,1,1,-78.42206509241066,-576.4853864062461,-0.19047619047619047,-85.61993801364572,-25.20542692206822,0.0,0.5714285714285714,0.9879018047003345
1716,validation,0,2,1,-38.36070715230903,-520.6236406018038,-0.5714285714285714,-30.35571250878625,-37.04649203552334,0.0,-0.2857142857142857,0.9879018047003345
1717,validation,0,1,0,-382.78183523024677,-729.3719218373808,-0.0,254.3191782925947,-135.09470286724712,-0.0,2.0,0.0
1717,validation,1,2,1,-377.585588770856,-2727.1112436040157,0.0,-467.21232272190446,-70.89838600331234,0.0,-0.5,-0.0
1718,train,2,0,1,-147.46977600342802,-1407.28380226208,-0.23809523809523808,2.661030288087659,-176.87605403707232,-0.5714285714285714,-1.2857142857142856,-8.221576911771843
1718,train,2,1,1,199.8379805358182,1192.2146662431837,0.0,17.693083011639374,-131.46250729186116,-0.2857142857142857,-0.8571428571428571,9.709315686757723
1719,train,0,1,0,95.47214916733361,-703.0830857859078,0.0,35.54860645619483,1.8912139324034172,0.0,0.0,-1.523963780015182
1719,train,2,1,0,383.15265637299444,-93.63416392476893,0.0,234.62437886954413,276.6393789535353,0.0,0.8999999999999999,8.357110353293175
1720,train,1,0,1,-101.34994346495108,-534.1687345138844,0.0,-0.0,-0.0,-0.0,0.0,-0.0
1720,train,1,2,1,-44.31020905223346,-1086.7105456054978,0.0,0.0,-0.0,0.0,-0.0,-0.0
1721,train,2,0,1,-433.8453449684391,-2644.5323097208047,-0.0,-0.0,-256.0706276034314,-0.0,-0.0,77.69332776506718
1721,train,1,2,0,-64.00088589813072,-718.9367746448579,-0.0,0.0,10.137964122870716,0.0,0.0,326.9776378611477
1722,train,1,0,1,-2.9134769200937853,-965.7209881966337,0.0,-724.6710650999394,71.4132534384323,0.0,0.0,-8.464169540185367
1722,train,1,2,1,-773.7723962895461,-1071.4422531348282,0.0,-267.40910744281075,69.17765749592077,0.0,0.0,10.898618374124263
1723,train,1,0,1,-153.6163644115561,561.1306337979968,0.09523809523809523,-229.63713596918996,-39.54079549502135,0.0,0.38095238095238093,-156.76418064184682
1723,train,2,1,0,195.38448330504684,-412.41827240136536,-0.09523809523809523,398.9002891561286,-117.09537831509796,0.047619047619047616,0.0,144.13115555508728
1724,test,2,0,1,67.22632909547127,134.2222372651031,0.0,-201.47625346221042,0.0,0.0,-0.0,-35.54074580756526
1724,test,1,2,0,20.418329001119105,630.1488700794166,0.0,471.54572191520947,-0.0,0.0,0.0,7.001380954992422
1725,train,0,2,0,215.62435449291155,2094.9763583441418,0.2,0.0,242.7693427063021,0.0,2.8000000000000003,-75.93806374840115
1725,train,1,2,0,111.28555287930908,890.4337609143663,0.30000000000000004,0.0,199.29891987045102,-0.0,0.8,-97.62788762897308
1726,train,1,0,1,82.7541768291428,-906.8378185622742,0.0,-0.0,-1251.766146227067,0.0,0.0,-0.0
1726,train,2,1,0,-262.67449638291646,225.68790628978695,0.0,0.0,294.6837867428234,0.0,-0.0,0.0
1727,train,0,2,0,20.50523018064149,524.9808443688275,0.0,304.6065089053327,-0.0,-0.0,0.6666666666666666,0.0
1727,train,1,2,0,-73.2877132465639,0.0,-0.0,-20.501612173495154,0.0,0.0,0.0,0.0
1728,test,1,0,1,-14.470606013681618,-336.93969828459103,0.6666666666666666,126.30757663133974,-410.41830899456704,-0.0,-0.0,0.0
1728,test,1,2,1,-142.51879494295383,-218.8819249842345,0.6666666666666666,-34.151087887061706,-388.335685074519,0.0,-0.0,0.0
1729,train,0,2,0,90.53265362992613,398.47480796553145,0.06666666666666667,-81.16132716044334,-55.746173483289,0.3333333333333333,0.0,63.919700608906254
1729,train,2,1,1,-12.628683358449507,325.11308123045,0.0,291.25113141808043,4.902779844063412,-0.6666666666666666,0.0,-48.04285111547559
1730,validation,2,0,1,-57.39630829552107,794.7987231015495,0.0,0.0,0.0,-0.0,0.0,-0.0
1730,validation,2,1,1,12.580574090847563,957.0906374515062,-0.0,0.0,-0.0,0.0,0.0,-0.0
1731,train,0,1,1,87.68118457354797,-42.94527977523103,-0.0,0.0,-0.0,0.0,-0.0,-207.92875676094866
1731,train,2,0,0,185.56626718089126,-290.21112771420667,0.0,-0.0,0.0,-0.0,-0.0,521.5734049014716
1732,train,1,0,1,334.4829383826779,396.73517528090815,0.14285714285714285,-246.39181132507997,-433.3878792409066,-0.14285714285714285,0.9523809523809523,12.49423903557582
1732,train,1,2,1,121.07167587062168,830.1013751861533,0.09523809523809523,14.668137519054437,-157.19754417405062,-0.14285714285714285,1.1904761904761905,9.124432158200745
1733,test,1,0,1,-196.88592596730297,-683.9596086954848,0.0,-0.0,0.0,0.0,0.0,-32.677072533200864
1733,test,2,1,0,68.40973016873926,-219.48602695934915,0.0,-0.0,-0.0,0.0,0.6666666666666666,114.20872399864527
1734,train,2,0,1,-123.0440461253745,369.5909522885677,-0.0,0.0,-0.0,0.0,-2.6666666666666665,6.852661765530229
1734,train,2,1,1,-331.02956347595546,-284.01497855403295,-0.0,-0.0,-0.0,0.0,-2.6666666666666665,93.8117368967846
1735,validation,1,0,0,316.05149110855507,-163.91637229890694,-0.0,-0.0,-0.0,-0.0,3.0,-0.0
1735,validation,2,0,0,-56.59259023247034,119.71361547781089,-0.0,0.0,-0.0,0.0,7.0,0.0
1736,train,1,0,1,-149.08178222342838,-442.1657016540835,0.0,57.146474947310445,-7.279719031173694,0.09523809523809523,-0.38095238095238093,-20.60766288464811
1736,train,1,2,1,-123.94305321230547,-401.89786753682347,0.0,50.89218232285488,-38.540298580170926,0.19047619047619047,-0.19047619047619047,-49.85396083853688
1737,train,0,1,0,601.2611100692083,1530.1042374745039,0.0,64.58542973566219,376.1125625977038,-0.0,1.2,-17.059551307487887
1737,train,1,2,1,67.34028762762875,745.9798792755555,-0.0,-460.90630788179527,-265.08894969514216,-0.0,0.6,-51.59084299141055
1738,train,0,2,0,-168.5777228514287,-102.10776855842823,0.0,-96.38628106192269,-0.0,0.0,0.0,10.925272092599204
1738,train,2,1,1,154.46367560088606,-993.12687975469,0.0,-289.98462302409644,-0.0,-0.0,-0.0,-38.1551354494901
1739,train,1,0,0,9.086610693026614,-331.57069052040333,0.0,-0.0,0.0,0.0,2.0,0.0
1739,train,0,2,1,239.1669368971916,-305.0720449262908,-0.0,-0.0,0.0,0.0,-3.0,0.0
1740,test,0,1,1,374.798075869493,-322.01908263211317,-0.2,-0.0,-119.72780073600394,-0.3333333333333333,0.06666666666666667,-58.733481519487775
1740,test,0,2,1,254.32344154404302,-893.9949205871526,-0.4,-0.0,-15.104173989053196,-0.3333333333333333,0.06666666666666667,-90.11946801790526
1741,validation,0,1,0,88.85248196243208,-1164.5609918427635,0.4,-0.0,0.0,1.2,-1.6,21.645496130443185
1741,validation,2,1,0,-83.78023309043408,-135.9765087808746,0.8,0.0,0.0,1.2,1.2000000000000002,76.23874802935657
1742,test,2,0,1,70.51271858012001,-899.9247906179598,-0.06666666666666667,131.14952528806663,-156.87814163096854,0.0,0.5333333333333333,-96.09930420176029
1742,test,2,1,1,-270.2539310089845,-1006.879418579002,0.0,172.44490390130196,-138.77332065654497,-0.0,-0.5333333333333333,-147.35905265495168
1743,train,0,2,0,310.2417290259825,929.2283648957782,0.0,-25.50704454762905,4.438821755505008,0.0,-0.2857142857142857,3.8130400145103636
1743,train,1,2,0,200.876446977008,1008.9270742869139,0.5714285714285714,37.329703548815196,122.53404922956584,0.0,0.14285714285714285,7.767108703502903
1744,train,1,0,0,52.05150032655263,653.277351651368,0.0,0.0,743.6216741837893,0.0,0.0,-41.62651367180952
1744,train,0,2,1,-288.8435615553376,326.91472060784963,-0.0,0.0,-266.33573267597666,-0.0,-0.0,28.150665506745913
1745,test,0,2,0,267.99734118870725,1102.0211996635667,-0.0,348.55902256972195,-0.0,0.0,0.0,0.0
1745,test,1,2,0,-50.174377970044986,-180.08491155441152,-0.0,173.55471735068147,-0.0,-0.0,-0.0,0.0
1746,train,0,1,0,575.961905477956,1046.4129427168327,0.0,0.0,-0.0,0.0,0.0,149.0974082748649
1746,train,1,2,1,-60.02801688628307,-706.1285335702205,-0.0,-0.0,-0.0,0.0,-0.0,-27.000793972236256
1747,train,0,1,0,5.861812909424316,-32.896016856376264,0.0,-0.0,11.877878120516545,-0.0,0.5,34.955803566630294
1747,train,1,2,1,-920.4561717680955,-1333.1257532603522,0.0,-0.0,246.95964403090161,0.0,-2.0,-224.43875559892348
1748,train,1,0,0,-86.36931691999325,-194.2657488511286,-0.0,-0.0,1460.0013145791368,0.0,0.0,-0.0
1748,train,2,0,0,-245.73733763109988,1164.7772700311925,-0.0,-0.0,497.44733560514527,0.0,0.0,0.0
1749,test,1,0,1,-40.53512073811589,221.1840894920192,0.0,0.0,-0.0,0.0,0.0,-0.0
1749,test,1,2,1,-348.40253226514085,-432.7327482470969,-0.0,0.0,-0.0,0.0,0.0,-0.0
1750,train,2,0,1,-255.84140950435346,359.34813866653076,0.0,144.87648891697023,0.0,0.0,0.0,-120.00079298503836
1750,train,1,2,0,86.64376210749026,303.04625356500856,0.0,-117.47927774101022,-0.0,0.0,-1.0,129.20482885115908
1751,train,1,0,0,-34.875015016087445,945.2901472605758,-0.0,0.0,0.0,-0.0,-0.0,422.7410672874999
1751,train,2,0,0,107.13786211454101,1739.3692231116788,-0.0,-0.0,0.0,0.0,-0.0,565.0892429172951
1752,test,0,1,0,787.3887557423476,716.6929824626432,0.0,-0.0,-0.0,0.0,0.0,-0.0
1752,test,1,2,1,-422.4956817199927,-721.481703973479,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
1753,train,0,2,0,497.5027757907204,895.1648011343282,0.0,9.24093536314161,32.89940753615655,0.2,-0.0,51.390117266967195
1753,train,2,1,1,-385.42555571032017,-825.9073112757974,-0.26666666666666666,10.57035030381888,-44.14526039209403,-0.2,0.0,-17.227778926506307
1754,train,1,0,1,-172.7761473355099,49.76479206228032,-0.0,-445.2066361190729,0.0,-0.16666666666666666,0.0,0.0
1754,train,1,2,1,-544.8815176852514,-920.2830816589312,-0.0,-1079.2110198204591,0.0,0.0,-0.3333333333333333,0.0
1755,train,0,1,0,392.90754553295733,605.8966474820272,0.0,7.448442680863764,0.0,0.0,-0.0,-0.0
1755,train,2,1,0,161.1639762213013,630.2486037491399,0.0,349.7173559138739,0.0,0.0,0.0,-0.0
1756,train,0,2,0,-135.0840803282141,1222.5667178245371,-0.0,-0.0,1949.37660170064,0.0,0.0,0.0
1756,train,2,1,1,-428.443044932837,-1787.7788740105957,0.0,-0.0,-1320.9488956758373,-0.0,-0.0,-0.0
1757,train,0,1,0,74.03277505101778,-157.4242801554583,0.1,392.3343150258368,-0.0,0.3,0.0,0.0
1757,train,1,2,1,-218.19505228967887,-1360.3924547157667,0.0,-803.3292840176975,-0.0,0.3,0.4,-0.0
1758,train,1,0,0,-132.59484471103008,474.6667319623616,-0.0,138.83336064762466,-0.0,0.0,-0.0,272.02222756142004
1758,train,2,0,0,34.52497553391197,946.2227352589234,-0.0,-58.595694167883835,-0.0,0.0,-0.0,102.62064763575574
1759,train,0,1,1,-17.48852220205754,631.3095688962949,0.0,125.50370418211271,-309.9868150590147,-0.0,0.0,-0.0
1759,train,0,2,1,8.388471455372041,729.5693653886215,0.0,-97.75319909447947,-213.2486497258172,-0.0,0.0,-0.0
1760,train,1,0,1,0.41568111488754766,-713.955123067788,0.0,-7.454049986040138,-26.52211324720151,0.0,-1.2000000000000002,-68.20487491888171
1760,train,2,1,0,-53.107396829618324,255.66402331533845,-0.0,20.11357386188189,31.06115547788283,-0.0,0.8,27.981850218522595
1761,train,1,0,0,33.6487254219216,524.3977924618894,0.3,5.402786047041673,99.21746600098547,0.2,0.0,0.0
1761,train,0,2,1,-696.7123668232332,-1151.054539711367,-1.5,-51.96777917342156,-366.75482413542034,0.0,-0.0,0.0
1762,train,1,0,1,-247.63744925621143,-902.1103530542077,0.2,-161.11126903075925,-144.5646196556642,0.0,0.8999999999999999,-0.0
1762,train,2,1,0,-71.75247510087922,-0.3151731721700344,0.0,233.13901710753885,-42.22415877637488,0.0,0.0,0.0
1763,train,0,1,1,13.956627014128912,656.4904730580511,0.0,132.97685719942254,105.01292344198237,-0.23809523809523808,-0.047619047619047616,-2.825962758930143
1763,train,2,0,0,207.48861703184582,-367.6629087507754,0.2857142857142857,-201.41585314945482,-29.680154690747344,0.0,0.19047619047619047,57.687800256362785
1764,test,0,1,0,274.50232784553225,633.977154301756,1.7142857142857142,-60.40021008041042,107.39233993902263,0.19047619047619047,0.0,45.25126796124522
1764,test,2,1,0,642.8282858203737,144.82979774566684,0.5714285714285714,-97.24127556309236,334.31999840924453,0.0,-0.047619047619047616,32.79622233001619
1765,train,1,0,0,-227.24979934999172,138.06317814502836,0.0,-0.0,-1.4304924930606504,0.0,0.6,-0.0
1765,train,0,2,1,-29.82141236369148,-779.8388750146682,0.0,-0.0,-30.267614471840183,0.0,-0.8999999999999999,-0.0
1766,train,0,2,0,-37.48047544750841,-576.616608616926,-0.0,-132.24385201186092,440.01802339350877,0.0,-0.16666666666666666,-0.0
1766,train,1,2,0,2.702747637963057,-243.46571596656486,-0.0,-137.92323084112937,122.44998514921295,0.0,-0.6666666666666666,-0.0
1767,test,0,1,0,725.7801680166416,2404.6682916203135,0.0,0.0,0.0,0.0,-0.0,-0.0
1767,test,1,2,1,-83.75699268982498,303.3130715150146,-0.0,-0.0,-0.0,-1.0,0.0,0.0
1768,train,1,0,1,96.63420658907222,352.4011986224955,0.0,-0.0,0.0,0.0,0.0,0.0
1768,train,2,1,0,-53.19872532228845,-401.6772971671003,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1769,train,0,1,1,-1987.2973437579449,-2801.7486031673325,-0.5333333333333333,-31.590779441301947,67.28260562735093,0.2,0.26666666666666666,-0.0
1769,train,2,0,0,32.17118184187302,-35.76454155285137,1.0666666666666667,-72.6575711271212,229.62883403450826,0.0,-0.13333333333333333,-0.0
1770,train,0,2,0,-844.5695317762394,117.74954466975396,0.0,-0.0,0.0,1.3333333333333333,-0.0,-0.0
1770,train,1,2,0,45.47507633707414,656.9247752804949,0.3333333333333333,0.0,0.0,1.3333333333333333,-0.0,-0.0
1771,validation,0,1,0,-55.322835317264776,-540.4672314812424,0.0,0.0,266.91642838442294,0.0,-0.16666666666666666,317.8481097593379
1771,validation,2,1,0,112.09632023715119,-326.43353324228974,-0.0,-0.0,305.0708849500192,0.0,-0.6666666666666666,157.17230472506492
1772,test,0,1,0,69.22826395486436,-649.6827310015042,-0.0,0.0,0.0,0.0,0.0,-0.0
1772,test,2,1,0,-494.90364644502813,-372.8399843144671,-0.0,-0.0,0.0,0.0,2.0,-0.0
1773,train,0,1,0,164.17492613607175,989.634082055929,0.0,0.0,0.0,0.0,0.0,0.0
1773,train,1,2,1,-78.77465015435246,-444.2847917053955,-0.0,-0.0,-0.0,0.0,0.0,0.0
1774,test,1,0,0,512.8958944565558,310.89544041880436,-0.2,0.0,0.0,0.4,-0.30000000000000004,96.7730141391623
1774,test,0,2,1,-419.1680714335904,-355.65008160897287,-0.2,0.0,-0.0,-0.4,-0.2,-66.70939676194794
1775,train,0,1,1,-55.59917432941472,-1206.2437782197549,0.19047619047619047,-142.47324418167636,-105.44845963902799,0.0,0.2857142857142857,-23.394147645486235
1775,train,2,0,0,-155.6677000196314,356.06321954362875,0.19047619047619047,187.90359415488442,-97.43139450642482,0.0,-0.7142857142857142,4.582717636997598
1776,test,0,1,0,136.64261270692123,998.9824569193429,0.0,130.6352933061799,0.0,0.0,-0.0,-0.0
1776,test,1,2,1,-252.24320417085795,-439.44127330951324,-0.0,-10.721355703430314,0.0,-0.3333333333333333,0.0,0.0
1777,train,0,2,0,204.70701014056635,603.4786246529511,0.0,0.0,0.0,0.5,1.0,23.216413674777712
1777,train,1,2,0,241.24346147171156,656.2498842418913,0.0,-0.0,-0.0,0.5,-0.3333333333333333,48.797799923847435
1778,test,1,0,1,356.9951643215479,2477.174676461321,0.3333333333333333,585.9713220201709,-0.0,0.0,0.0,-262.0799689739725
1778,test,2,1,0,452.2954409489723,379.1799078872391,-0.6666666666666666,-220.13740752357754,0.0,-0.0,0.0,172.7861688653615
1779,validation,1,0,1,620.0708262434675,-780.5025048972975,0.0,211.39195615356863,-467.0225855193613,-0.4,-0.26666666666666666,0.0
1779,validation,2,1,0,-401.95198637312967,1651.9154692380598,-0.3333333333333333,-75.07916186459363,249.75595160676596,0.4,0.4666666666666667,0.0
1780,train,0,1,1,-452.7224389802642,-947.3880950553144,-1.3333333333333333,0.0,-0.0,0.3333333333333333,-1.0,-0.0
